"Tweet Id","Text","Name","Screen Name","UTC","Created At","Favorites","Retweets","Language","Client","Tweet Type","URLs","Hashtags","Mentions","Media Type","Media URLs","","",""
"1355986012242112521","Em seguida começa o pós-jogo AO VIVO do empate do Grêmio com o Coritiba. Acompanhe a análise da partida &gt; https://t.co/ZXX2Ix5YHx https://t.co/wh6SDKMbXn","ge RS","globoesporters","2021-01-31T21:07:12.000Z","Sun Jan 31 21:07:12 +0000 2021","4","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/39BsGKA ","0","0","photo","https://pbs.twimg.com/media/EtFuE8hXcAIpz2w.jpg","","",""
"1355983799918747649","FIM DE JOGO! Grêmio perde pênalti e empata com o Coritiba no Couto Pereira. Veja como foi &gt; https://t.co/ZXX2Ix5YHx https://t.co/PJac2X3rwK","ge RS","globoesporters","2021-01-31T20:58:25.000Z","Sun Jan 31 20:58:25 +0000 2021","8","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/39BsGKA ","0","0","photo","https://pbs.twimg.com/media/EtFsDOpXAAIEviR.jpg","","",""
"1355981621615349764","PERDEU! Jean Pyerre bate o pênalti no canto direito e Wilson defende. Siga Coritiba 1 x 1 Grêmio &gt; https://t.co/ZXX2Ix5YHx","ge RS","globoesporters","2021-01-31T20:49:46.000Z","Sun Jan 31 20:49:46 +0000 2021","6","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/39BsGKA ","0","0","","","","",""
"1355980718556532736","PÊNALTI PARA O GRÊMIO! Thaciano é derrubado na área ao saltar para tentar cabeceio. Siga Coritiba 1 x 1 Grêmio &gt; https://t.co/ZXX2Ix5YHx","ge RS","globoesporters","2021-01-31T20:46:10.000Z","Sun Jan 31 20:46:10 +0000 2021","2","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/39BsGKA ","0","0","","","","",""
"1355979170082418694","RT @eduardodeconto : Inter considera o jogo de hoje o mais difícil até aqui nessa reta final de campeonato. Falamos sobre isso nesse vídeo aqui #trbeirario https://t.co/6qxCjIVNKz","ge RS","globoesporters","2021-01-31T20:40:01.000Z","Sun Jan 31 20:40:01 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Retweet","","1","0","video","https://video.twimg.com/ext_tw_video/1355976517130592256/pu/vid/640x360/-AV6KOs0Gw4Kd2PK.mp4?tag=10","","",""
"1355977187883679744","Gol do Coritiba. Wilson empate de pênalti. Siga Coritiba 1 x 1 Grêmio &gt; https://t.co/ZXX2Ix5YHx","ge RS","globoesporters","2021-01-31T20:32:09.000Z","Sun Jan 31 20:32:09 +0000 2021","1","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/39BsGKA ","0","0","","","","",""
"1355976023695908865","Pênalti para o Coritiba após Darlan derrubar Rafinha na área. Siga Coritiba 0 x 1 Grêmio &gt; https://t.co/ZXX2Ix5YHx","ge RS","globoesporters","2021-01-31T20:27:31.000Z","Sun Jan 31 20:27:31 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/39BsGKA ","0","0","","","","",""
"1355972919361499137","BOA TARDE! Logo mais, às 18h15, tem líder em campo pelo Brasileirão! E você acompanha todas as informações pré-jogo contra o Bragantino a partir de agora. Siga em tempo real &gt; https://t.co/JGJWwnWlHs https://t.co/k1jAebP036","ge RS","globoesporters","2021-01-31T20:15:11.000Z","Sun Jan 31 20:15:11 +0000 2021","7","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3csWB9K ","0","0","photo","https://pbs.twimg.com/media/EtFiKjTW4AgUswq.jpg","","",""
"1355970275708436485","DE VOLTA! Acompanhe o segundo tempo de Coritiba 0 x 1 Grêmio ao vivo, com vídeos exclusivos &gt; https://t.co/ZXX2Ix5YHx","ge RS","globoesporters","2021-01-31T20:04:41.000Z","Sun Jan 31 20:04:41 +0000 2021","2","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/39BsGKA ","0","0","","","","",""
"1355968842468634627","RT @dado_moura : Bom o primeiro tempo do Grêmio no Couto Pereira. Jogo em uma marcha mais lenta, mas tem Jean Pyerre mais participativo e Darlan também bem. Além do gol, duas chances perdidas na área do Coxa e pouco perigo concedido #trcouto","ge RS","globoesporters","2021-01-31T19:58:59.000Z","Sun Jan 31 19:58:59 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Retweet","","1","0","","","","",""
"1355966256260804610","INTERVALO! Grêmio vence Coritiba por 1 a 0 no Couto Pereira. Veja os melhores momentos do primeiro tempo &gt; https://t.co/ZXX2Ix5YHx","ge RS","globoesporters","2021-01-31T19:48:42.000Z","Sun Jan 31 19:48:42 +0000 2021","1","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/39BsGKA ","0","0","","","","",""
"1355959256743358465","GOL DO GRÊMIO! Paulo Miranda abre o placar de cabeça! Siga Coritiba 0 x 1 Grêmio &gt; https://t.co/ZXX2Ix5YHx","ge RS","globoesporters","2021-01-31T19:20:53.000Z","Sun Jan 31 19:20:53 +0000 2021","4","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/39BsGKA ","0","0","","","","",""
"1355954450582614017","BOLA ROLANDO! Acompanhe Coritiba x Grêmio em tempo real, com vídeos exclusivos &gt; https://t.co/ZXX2Ix5YHx","ge RS","globoesporters","2021-01-31T19:01:48.000Z","Sun Jan 31 19:01:48 +0000 2021","1","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/39BsGKA ","0","0","","","","",""
"1355941571150163970","BOA TARDE! Acompanhe a partir de agora o pré-jogo de Coritiba x Grêmio, pela 33ª rodada do Brasileirão, no Couto Pereira. A bola rola às 16h! https://t.co/ZXX2Ix5YHx https://t.co/MGqFu0tFRp","ge RS","globoesporters","2021-01-31T18:10:37.000Z","Sun Jan 31 18:10:37 +0000 2021","4","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/39BsGKA ","0","0","photo","https://pbs.twimg.com/media/EtFFqHCXAAI-34D.jpg","","",""
"1355916344257093636","Com 10 desfalques, Grêmio deve ter dupla inédita no Brasileirão para o meio-campo =&gt;
https://t.co/GAlFIC8XFg","ge RS","globoesporters","2021-01-31T16:30:22.000Z","Sun Jan 31 16:30:22 +0000 2021","1","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3ad2KEc ","0","0","","","","",""
"1355916258324193282","Em fase ofensiva, Cuesta iguala Moledo e completa 200 jogos pelo Inter em busca de título =&gt; https://t.co/WzHr4uENlH","ge RS","globoesporters","2021-01-31T16:30:02.000Z","Sun Jan 31 16:30:02 +0000 2021","5","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/36t0t6Y ","0","0","","","","",""
"1355916180838612995","Renato completa 400 jogos pelo Grêmio; responda quiz sobre as passagens do técnico
https://t.co/phlvdAOcaV","ge RS","globoesporters","2021-01-31T16:29:43.000Z","Sun Jan 31 16:29:43 +0000 2021","7","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/2NHgiAj ","0","0","","","","",""
"1355916079277760516","Em corrida por título, Inter pode abrir maior diferença na liderança do Brasileirão 2020
https://t.co/qksL1w0S2x","ge RS","globoesporters","2021-01-31T16:29:19.000Z","Sun Jan 31 16:29:19 +0000 2021","9","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/2L3VH8n ","0","0","","","","",""
"1355915936419733511","Coritiba x Grêmio: veja onde assistir, escalações, desfalques e arbitragem =&gt;
https://t.co/52DG81Jd3e","ge RS","globoesporters","2021-01-31T16:28:45.000Z","Sun Jan 31 16:28:45 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/36KzofR ","0","0","","","","",""
"1355915842794483713","Inter x Bragantino: veja como assistir, escalações, desfalques e arbitragem =&gt;
https://t.co/DjHkjwtZNw","ge RS","globoesporters","2021-01-31T16:28:23.000Z","Sun Jan 31 16:28:23 +0000 2021","4","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3cmeRSi ","0","0","","","","",""
"1355614385763442688","Ferreira minimiza lista de problemas do Grêmio: ""Dá para a gente ganhar"" =&gt; 
https://t.co/jB3zmGWeKn","ge RS","globoesporters","2021-01-30T20:30:30.000Z","Sat Jan 30 20:30:30 +0000 2021","1","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/36r8clP ","0","0","","","","",""
"1355605295188353027","Cuesta elogia grupo do Inter por liderança, mas liga o alerta: ""Campeonato continua aberto"" =&gt;
https://t.co/Cq76SZqb7a","ge RS","globoesporters","2021-01-30T19:54:22.000Z","Sat Jan 30 19:54:22 +0000 2021","10","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3cqNdn2 ","0","0","","","","",""
"1355592814290153473","Lucas Silva não viaja e aumenta lista de desfalques do Grêmio contra o Coritiba =&gt;
https://t.co/JQ8PkexGl7 https://t.co/4ovHXiA3VJ","ge RS","globoesporters","2021-01-30T19:04:47.000Z","Sat Jan 30 19:04:47 +0000 2021","35","5","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/36uhuxI ","0","0","photo","https://pbs.twimg.com/media/EtAId9yXEAgjupQ.jpg","","",""
"1355558241804177411","Após vaga na Série A, Juventude é recebido com carreata e festa da torcida em Caxias do Sul =&gt; https://t.co/Cmm5eTmzMm https://t.co/8jtwaUZEGl","ge RS","globoesporters","2021-01-30T16:47:24.000Z","Sat Jan 30 16:47:24 +0000 2021","30","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3tcmDEk ","0","0","photo","https://pbs.twimg.com/media/Es_pBsYXAAYg6e2.jpg","","",""
"1355543340620644356","Renato aprimora bola parada e define escalação do Grêmio; técnico tem nove desfalques https://t.co/IBE0mYTqhk","ge RS","globoesporters","2021-01-30T15:48:11.000Z","Sat Jan 30 15:48:11 +0000 2021","10","1","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://glo.bo/3oC5osq ","0","0","","","","",""
"1355534248862740481","Inter avalia duelo contra o Bragantino como mais difícil em briga pelo título https://t.co/395yXuE04D","ge RS","globoesporters","2021-01-30T15:12:04.000Z","Sat Jan 30 15:12:04 +0000 2021","15","1","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://glo.bo/2YvfZLi ","0","0","","","","",""
"1355533474833301504","Confira a coluna do @mauriciosar sobre o acesso do Juventude: Fim de Papo, Juventude! https://t.co/7RQXydMRRD","ge RS","globoesporters","2021-01-30T15:08:59.000Z","Sat Jan 30 15:08:59 +0000 2021","9","0","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://glo.bo/3pCm4l4 ","0","1","","","","",""
"1355519265307242500","Juventude cumpre retomada à Série A com dois acessos seguidos e heroísmo do predestinado Cajá https://t.co/gvnGQTXu1q https://t.co/eySRSQeaez","ge RS","globoesporters","2021-01-30T14:12:31.000Z","Sat Jan 30 14:12:31 +0000 2021","62","0","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://glo.bo/36qqzax ","0","0","photo","https://pbs.twimg.com/media/Es_FiPbXYAYL3jr.jpg","","",""
"1355518644709679104","Renato precisa remontar Grêmio com ausência de até cinco titulares contra o Coritiba https://t.co/461zG38Byo","ge RS","globoesporters","2021-01-30T14:10:03.000Z","Sat Jan 30 14:10:03 +0000 2021","9","3","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://glo.bo/2YvVVrX ","0","0","","","","",""
"1355518394796269568","Quarteto 100% no meio-campo sustenta Inter em arrancada até a ponta do Brasileirão https://t.co/UXhJnIASnA","ge RS","globoesporters","2021-01-30T14:09:04.000Z","Sat Jan 30 14:09:04 +0000 2021","5","0","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://glo.bo/3r5YTjj ","0","0","","","","",""
"1355362796477829125","Torcedores fazem festa em Caxias do Sul após acesso do Juventude à Série A &gt; https://t.co/Ea0vWZHi1V https://t.co/efkirdFuBo","ge RS","globoesporters","2021-01-30T03:50:46.000Z","Sat Jan 30 03:50:46 +0000 2021","187","6","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/2MEpKnu ","0","0","photo","https://pbs.twimg.com/media/Es83RSTXAAEHptd.jpg","","",""
"1355352039522500610","Pintado comemora acesso do Juventude à Série A e se emociona: ""Trabalho de muitas mãos"" &gt; https://t.co/8ozAxOYKqy https://t.co/pZIorcD0ti","ge RS","globoesporters","2021-01-30T03:08:02.000Z","Sat Jan 30 03:08:02 +0000 2021","63","3","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3j138JZ ","0","0","photo","https://pbs.twimg.com/media/Es8tfIJWMAE4ymQ.jpg","","",""
"1355345691170713601","FIM DE JOGO! Brasil de Pelotas perde para o Vitória e acaba Série B na 12ª colocação. Veja como foi &gt; https://t.co/WlneQbDs59 https://t.co/CAKUdpTlLj","ge RS","globoesporters","2021-01-30T02:42:48.000Z","Sat Jan 30 02:42:48 +0000 2021","6","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3pxSNIa ","0","0","photo","https://pbs.twimg.com/media/Es8nstAXcAkO7P6.jpg","","",""
"1355341712596627460","É SÉRIE A! Juventude vence Guarani em Campinas e volta à elite do futebol brasileiro após 13 anos! Veja como foi &gt; https://t.co/CG61pKBfoL https://t.co/hZp4teafjH","ge RS","globoesporters","2021-01-30T02:26:59.000Z","Sat Jan 30 02:26:59 +0000 2021","324","16","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3j2eSw8 ","0","0","photo","https://pbs.twimg.com/media/Es8jywWXMAAqPjc.jpg","","",""
"1355325539196801024","INTERVALO! Clique e veja os melhores momentos do primeiro tempo de Guarani 0 x 1 Juventude. Golaço de Renato Cajá pode dar acesso ao Papo &gt; https://t.co/CG61pKBfoL https://t.co/N2Ts7YUGXK","ge RS","globoesporters","2021-01-30T01:22:43.000Z","Sat Jan 30 01:22:43 +0000 2021","10","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3j2eSw8 ","0","0","photo","https://pbs.twimg.com/media/Es8VXMDXAAYzVQz.jpg","","",""
"1355324692085800962","RT @lucasbubols : Gol do Náutico em cima do CSA. Situação cada vez melhor para o Juventude confirmar o acesso #trbrinco","ge RS","globoesporters","2021-01-30T01:19:21.000Z","Sat Jan 30 01:19:21 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Retweet","","1","0","","","","",""
"1355321201338494979","GOLAÇO! Renato Cajá acerta uma pancada de fora da área e vai garantindo o acesso ao Juventude! Siga Guarani 0 x 1 Juventude &gt; https://t.co/CG61pKBfoL","ge RS","globoesporters","2021-01-30T01:05:29.000Z","Sat Jan 30 01:05:29 +0000 2021","45","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3j2eSw8 ","0","0","","","","",""
"1355311042457427968","O Brasil de Pelotas busca manter a 11ª colocação na Série B. Acompanhe todos os lances contra o Vitória em tempo real, com vídeos exclusivos &gt; https://t.co/WlneQbDs59","ge RS","globoesporters","2021-01-30T00:25:07.000Z","Sat Jan 30 00:25:07 +0000 2021","2","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3pxSNIa ","0","0","","","","",""
"1355310724218806275","VAI ROLAR A BOLA! O Juventude enfrenta o Guarani em Campinas em busca do acesso à Série A do Campeonato Brasileiro. Acompanhe em tempo real, com vídeos exclusivos &gt; https://t.co/WlneQbDs59 https://t.co/VlFQLHrjVH","ge RS","globoesporters","2021-01-30T00:23:51.000Z","Sat Jan 30 00:23:51 +0000 2021","19","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3pxSNIa ","0","0","photo","https://pbs.twimg.com/media/Es8H5LgW4AY64Os.jpg","","",""
"1355285280392097799","Abraji pede explicações ao Grêmio após ameaças de Renato a jornalistas &gt; https://t.co/osBacU3EVu https://t.co/asWdXW0ms3","ge RS","globoesporters","2021-01-29T22:42:45.000Z","Fri Jan 29 22:42:45 +0000 2021","44","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3t7Oaqk ","0","0","photo","https://pbs.twimg.com/media/Es7ww_gXMAEpwSO.jpg","","",""
"1355277109430808584","Galhardo reaparece em treino do Inter, mas deve seguir fora da equipe contra o Bragantino &gt; https://t.co/cqc7VChucf https://t.co/5sqTzxJNoh","ge RS","globoesporters","2021-01-29T22:10:17.000Z","Fri Jan 29 22:10:17 +0000 2021","14","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3iYbJgJ ","0","0","photo","https://pbs.twimg.com/media/Es7pVvUXIAYMzes.jpg","","",""
"1355272643029696513","Declarações de Renato, laterais do Inter e a decisão do Juventude: veja os vídeos do Globo Esporte desta sexta-feira &gt; https://t.co/0KCmDy9li2","ge RS","globoesporters","2021-01-29T21:52:32.000Z","Fri Jan 29 21:52:32 +0000 2021","2","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3r4kcBP ","0","0","","","","",""
"1355261325262417923","🎧 PODCAST DO GRÊMIO NO AR 🎧

Nossos repórteres debatem a entrevista explosiva do técnico Renato e o momento do Grêmio no Campeonato Brasileiro, além da venda de Pepê ao Porto.  

DÊ O PLAY E OUÇA O GE GRÊMIO

https://t.co/AzroFAxI4n","ge RS","globoesporters","2021-01-29T21:07:34.000Z","Fri Jan 29 21:07:34 +0000 2021","4","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://bit.ly/3ovcZcl ","0","0","","","","",""
"1355259172653314051","Escalação do Grêmio: Diego Souza é desfalque, e ataque centraliza dúvidas de Renato =&gt; 
https://t.co/tghvbvyWuX","ge RS","globoesporters","2021-01-29T20:59:00.000Z","Fri Jan 29 20:59:00 +0000 2021","9","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/2NIBx4J ","0","0","","","","",""
"1355248910089023491","Após viralizar, Moisés rechaça rótulo de líder e esquece rivais do Inter: ""Pensamos no Bragantino"" =&gt; 
https://t.co/sAfD24CjJm https://t.co/d9baF1kpF0","ge RS","globoesporters","2021-01-29T20:18:14.000Z","Fri Jan 29 20:18:14 +0000 2021","14","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3crK1HR ","0","0","photo","https://pbs.twimg.com/media/Es7PsQhW4AUcKQz.jpg","","",""
"1355173455373725698","""Vamos falar de futebol"": O @mauriciosar analisa a derrota do Grêmio por 4 a 2 para o Flamengo no blog. Aqui: https://t.co/FOpgPhQk1W https://t.co/sglQge1QrZ","ge RS","globoesporters","2021-01-29T15:18:24.000Z","Fri Jan 29 15:18:24 +0000 2021","0","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://globoesporte.globo.com/rs/blogs/vida-real/post/2021/01/29/vamos-falar-de-futebol.ghtml ","0","1","photo","https://pbs.twimg.com/media/Es6LEgHWMAI1DIU.jpg","","",""
"1355172238291595267","Tem post novo do @mauriciosar no blog: A noite ""J"" do Juventude.

Clique aqui para ler a coluna: https://t.co/ecehPSFnpy https://t.co/fmpQYUjy7h","ge RS","globoesporters","2021-01-29T15:13:34.000Z","Fri Jan 29 15:13:34 +0000 2021","25","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://globoesporte.globo.com/rs/blogs/vida-real/post/2021/01/29/o-noite-j-do-juventude.ghtml ","0","1","photo","https://pbs.twimg.com/media/Es6J9WGWMAQoxRz.jpg","","",""
"1355159242634915845","Garotos do Inter vibram com moral de Abel e esperam manter embalo na briga pelo título
https://t.co/ExEHGhMaur","ge RS","globoesporters","2021-01-29T14:21:55.000Z","Fri Jan 29 14:21:55 +0000 2021","6","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://globoesporte.globo.com/rs/futebol/times/internacional/noticia/joias-do-inter-vibram-com-moral-de-abel-e-esperam-manter-embalo-na-briga-pelo-titulo.ghtml ","0","0","","","","",""
"1355139476436250624","Renato escancara atrito e ameaça ""entregar nomes"" da imprensa: ""Se entendam com a torcida"" https://t.co/5KUDazky37","ge RS","globoesporters","2021-01-29T13:03:23.000Z","Fri Jan 29 13:03:23 +0000 2021","11","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://globoesporte.globo.com/rs/futebol/times/gremio/noticia/renato-escancara-atrito-e-ameaca-entregar-nomes-da-imprensa-se-entendam-com-a-torcida.ghtml ","0","0","","","","",""
"1355135407898447878","🎧 PODCAST DO LÍDER NO AR! 🎧

Nossos repórteres pegaram a calculadora e fizeram as projeções para o Inter ser campeão brasileiro.

Quer saber quantos pontos faltam para o tetra?

Clique, dê o play e ouça aqui o Podcast GE Inter:
https://t.co/TrA6pzFrow https://t.co/4QoOXd3aMB","ge RS","globoesporters","2021-01-29T12:47:13.000Z","Fri Jan 29 12:47:13 +0000 2021","3","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://bit.ly/3oyFRAd ","0","0","photo","https://pbs.twimg.com/media/Es5odpKXIAIDqiJ.jpg","","",""
"1355111753080832003","Guarani x Juventude: veja onde assistir, escalações, desfalques e arbitragem
https://t.co/Jn4vmwbUK2","ge RS","globoesporters","2021-01-29T11:13:13.000Z","Fri Jan 29 11:13:13 +0000 2021","4","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://globoesporte.globo.com/sp/campinas-e-regiao/futebol/brasileirao-serie-b/noticia/guarani-x-juventude-veja-onde-assistir-escalacoes-desfalques-e-arbitragem.ghtml ","0","0","","","","",""
"1355111704947023887","Brasil de Pelotas x Vitória: veja onde assistir, escalações, desfalques e arbitragem https://t.co/a79s1YTelH","ge RS","globoesporters","2021-01-29T11:13:01.000Z","Fri Jan 29 11:13:01 +0000 2021","3","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://globoesporte.globo.com/rs/futebol/brasileirao-serie-b/noticia/brasil-de-pelotas-x-vitoria-veja-onde-assistir-escalacoes-desfalques-e-arbitragem.ghtml ","0","0","","","","",""
"1355111058613145601","Juventude tem novo ""jogo da vida"" contra o Guarani para voltar à Série A após 13 anos https://t.co/axoHv7VAog","ge RS","globoesporters","2021-01-29T11:10:27.000Z","Fri Jan 29 11:10:27 +0000 2021","19","3","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://globoesporte.globo.com/rs/futebol/times/juventude/noticia/juventude-tem-novo-jogo-da-vida-contra-o-guarani-para-voltar-a-serie-a-apos-13-anos.ghtml ","0","0","","","","",""
"1355110864651776001","Além do título, Inter se aproxima de melhor campanha no Brasileirão de pontos corridos https://t.co/hW0F45iXFn","ge RS","globoesporters","2021-01-29T11:09:41.000Z","Fri Jan 29 11:09:41 +0000 2021","6","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://globoesporte.globo.com/rs/futebol/times/internacional/noticia/alem-do-titulo-inter-se-aproxima-de-melhor-campanha-no-brasileirao-de-pontos-corridos.ghtml ","0","0","","","","",""
"1355110748301754373","Grêmio faz ""jogo de despedida"" a seis rodadas do fim do Brasileiro e engata pior série do ano https://t.co/pf2ulRo5T1","ge RS","globoesporters","2021-01-29T11:09:13.000Z","Fri Jan 29 11:09:13 +0000 2021","4","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://globoesporte.globo.com/rs/futebol/times/gremio/noticia/gremio-faz-jogo-de-despedida-a-seis-rodadas-do-fim-do-brasileiro-e-engata-pior-serie-do-ano.ghtml ","0","0","","","","",""
"1355002995902185472","Uma triste noite dentro e fora do campo. Leia a opinião do @mauriciosar sobre a derrota do Grêmio e as declarações de Renato Portaluppi &gt; https://t.co/JCfjLyl91x","ge RS","globoesporters","2021-01-29T04:01:03.000Z","Fri Jan 29 04:01:03 +0000 2021","17","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/36jiHaL ","0","1","","","","",""
"1354999410460151808","RT @mauriciosar : Uma triste noite na Arena. Dentro e fora do campo, no https://t.co/0OLUjV5sX9 sobre o 4x2 do Flamengo no Grêmio, suas razões e consequências. Vai lá.","ge RS","globoesporters","2021-01-29T03:46:48.000Z","Fri Jan 29 03:46:48 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Retweet","http://ge.globo/rs ","0","0","","","","",""
"1354997022865162241","Renato esquece derrota do Grêmio para o Fla, repete críticas do Gre-Nal e detona imprensa &gt; https://t.co/Cn71Zhh1mk https://t.co/M74HQB9quF","ge RS","globoesporters","2021-01-29T03:37:19.000Z","Fri Jan 29 03:37:19 +0000 2021","18","3","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/2ND2ruQ ","0","0","photo","https://pbs.twimg.com/media/Es3qmZ_W8AI5seS.jpg","","",""
